,label,yes_vote,no_vote,columba-1.4-src,jfreechart-1.0.19,jEdit-4.2,apache-ant-1.7.0,sql12,jruby-1.4.0,apache-jmeter-2.10,hibernate-distribution-3.3.2.GA,emf-2.4.1,code_ensemble
465,no,0,9,no,no,no,no,no,no,no,no,no,no
466,no,1,8,no,no,no,yes,no,no,no,no,no,no
467,no,0,9,no,no,no,no,no,no,no,no,no,no
468,no,0,9,no,no,no,no,no,no,no,no,no,no
469,no,0,9,no,no,no,no,no,no,no,no,no,no
470,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
471,no,0,9,no,no,no,no,no,no,no,no,no,no
472,no,0,9,no,no,no,no,no,no,no,no,no,no
473,no,0,9,no,no,no,no,no,no,no,no,no,no
474,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
475,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
476,no,0,9,no,no,no,no,no,no,no,no,no,no
477,no,1,8,no,no,no,yes,no,no,no,no,no,no
478,no,0,9,no,no,no,no,no,no,no,no,no,no
479,no,0,9,no,no,no,no,no,no,no,no,no,no
480,no,0,9,no,no,no,no,no,no,no,no,no,no
481,no,0,9,no,no,no,no,no,no,no,no,no,no
482,no,0,9,no,no,no,no,no,no,no,no,no,no
483,no,0,9,no,no,no,no,no,no,no,no,no,no
484,no,0,9,no,no,no,no,no,no,no,no,no,no
485,no,1,8,no,no,no,no,no,yes,no,no,no,no
486,no,0,9,no,no,no,no,no,no,no,no,no,no
487,no,0,9,no,no,no,no,no,no,no,no,no,no
488,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
489,no,0,9,no,no,no,no,no,no,no,no,no,no
490,yes,8,1,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
491,no,0,9,no,no,no,no,no,no,no,no,no,no
492,no,0,9,no,no,no,no,no,no,no,no,no,no
493,no,0,9,no,no,no,no,no,no,no,no,no,no
494,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
495,yes,0,9,no,no,no,no,no,no,no,no,no,no
496,no,0,9,no,no,no,no,no,no,no,no,no,no
497,yes,2,7,yes,yes,no,no,no,no,no,no,no,no
498,no,0,9,no,no,no,no,no,no,no,no,no,no
499,no,1,8,no,no,no,no,no,yes,no,no,no,no
500,no,0,9,no,no,no,no,no,no,no,no,no,no
501,no,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
502,no,0,9,no,no,no,no,no,no,no,no,no,no
503,no,0,9,no,no,no,no,no,no,no,no,no,no
504,no,0,9,no,no,no,no,no,no,no,no,no,no
505,yes,7,2,no,yes,no,yes,yes,yes,yes,yes,yes,yes
506,no,0,9,no,no,no,no,no,no,no,no,no,no
507,no,0,9,no,no,no,no,no,no,no,no,no,no
508,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
509,no,0,9,no,no,no,no,no,no,no,no,no,no
510,no,0,9,no,no,no,no,no,no,no,no,no,no
511,no,0,9,no,no,no,no,no,no,no,no,no,no
512,no,0,9,no,no,no,no,no,no,no,no,no,no
513,yes,1,8,yes,no,no,no,no,no,no,no,no,no
514,no,0,9,no,no,no,no,no,no,no,no,no,no
515,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
516,no,0,9,no,no,no,no,no,no,no,no,no,no
517,no,0,9,no,no,no,no,no,no,no,no,no,no
518,no,0,9,no,no,no,no,no,no,no,no,no,no
519,no,0,9,no,no,no,no,no,no,no,no,no,no
520,no,1,8,no,no,no,no,no,yes,no,no,no,no
521,no,0,9,no,no,no,no,no,no,no,no,no,no
522,no,0,9,no,no,no,no,no,no,no,no,no,no
523,no,1,8,no,no,no,no,no,no,no,no,yes,no
524,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
525,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
526,no,0,9,no,no,no,no,no,no,no,no,no,no
527,no,0,9,no,no,no,no,no,no,no,no,no,no
528,no,0,9,no,no,no,no,no,no,no,no,no,no
529,no,0,9,no,no,no,no,no,no,no,no,no,no
530,no,0,9,no,no,no,no,no,no,no,no,no,no
531,no,0,9,no,no,no,no,no,no,no,no,no,no
532,no,0,9,no,no,no,no,no,no,no,no,no,no
533,no,2,7,no,no,yes,no,no,no,no,yes,no,no
534,no,0,9,no,no,no,no,no,no,no,no,no,no
535,no,1,8,no,no,no,no,no,yes,no,no,no,no
536,no,0,9,no,no,no,no,no,no,no,no,no,no
537,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
538,no,0,9,no,no,no,no,no,no,no,no,no,no
539,no,0,9,no,no,no,no,no,no,no,no,no,no
540,no,0,9,no,no,no,no,no,no,no,no,no,no
541,no,1,8,no,no,yes,no,no,no,no,no,no,no
542,no,1,8,no,no,no,no,no,yes,no,no,no,no
543,no,0,9,no,no,no,no,no,no,no,no,no,no
544,no,0,9,no,no,no,no,no,no,no,no,no,no
545,no,0,9,no,no,no,no,no,no,no,no,no,no
546,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
547,no,0,9,no,no,no,no,no,no,no,no,no,no
548,no,0,9,no,no,no,no,no,no,no,no,no,no
549,no,0,9,no,no,no,no,no,no,no,no,no,no
550,no,0,9,no,no,no,no,no,no,no,no,no,no
551,no,0,9,no,no,no,no,no,no,no,no,no,no
552,no,1,8,no,no,yes,no,no,no,no,no,no,no
553,no,0,9,no,no,no,no,no,no,no,no,no,no
554,no,0,9,no,no,no,no,no,no,no,no,no,no
555,no,0,9,no,no,no,no,no,no,no,no,no,no
556,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
557,no,0,9,no,no,no,no,no,no,no,no,no,no
558,no,0,9,no,no,no,no,no,no,no,no,no,no
559,no,1,8,no,no,no,no,no,yes,no,no,no,no
560,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
561,no,0,9,no,no,no,no,no,no,no,no,no,no
562,no,0,9,no,no,no,no,no,no,no,no,no,no
563,no,0,9,no,no,no,no,no,no,no,no,no,no
564,no,0,9,no,no,no,no,no,no,no,no,no,no
565,no,0,9,no,no,no,no,no,no,no,no,no,no
566,no,0,9,no,no,no,no,no,no,no,no,no,no
567,no,0,9,no,no,no,no,no,no,no,no,no,no
568,no,0,9,no,no,no,no,no,no,no,no,no,no
569,no,0,9,no,no,no,no,no,no,no,no,no,no
570,no,0,9,no,no,no,no,no,no,no,no,no,no
571,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
572,no,0,9,no,no,no,no,no,no,no,no,no,no
573,no,0,9,no,no,no,no,no,no,no,no,no,no
574,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
575,no,0,9,no,no,no,no,no,no,no,no,no,no
576,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
577,no,0,9,no,no,no,no,no,no,no,no,no,no
578,no,0,9,no,no,no,no,no,no,no,no,no,no
579,no,0,9,no,no,no,no,no,no,no,no,no,no
580,no,0,9,no,no,no,no,no,no,no,no,no,no
581,no,0,9,no,no,no,no,no,no,no,no,no,no
582,no,0,9,no,no,no,no,no,no,no,no,no,no
583,no,0,9,no,no,no,no,no,no,no,no,no,no
584,no,0,9,no,no,no,no,no,no,no,no,no,no
585,no,1,8,no,no,no,no,no,yes,no,no,no,no
586,no,0,9,no,no,no,no,no,no,no,no,no,no
587,no,0,9,no,no,no,no,no,no,no,no,no,no
588,no,1,8,no,no,no,no,no,yes,no,no,no,no
589,no,2,7,no,no,yes,no,no,no,no,yes,no,no
590,no,0,9,no,no,no,no,no,no,no,no,no,no
591,no,0,9,no,no,no,no,no,no,no,no,no,no
592,no,0,9,no,no,no,no,no,no,no,no,no,no
593,no,0,9,no,no,no,no,no,no,no,no,no,no
594,no,0,9,no,no,no,no,no,no,no,no,no,no
595,yes,0,9,no,no,no,no,no,no,no,no,no,no
596,no,1,8,no,no,no,no,no,yes,no,no,no,no
597,no,2,7,no,yes,yes,no,no,no,no,no,no,no
598,yes,2,7,yes,yes,no,no,no,no,no,no,no,no
599,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
600,no,0,9,no,no,no,no,no,no,no,no,no,no
601,no,0,9,no,no,no,no,no,no,no,no,no,no
602,no,0,9,no,no,no,no,no,no,no,no,no,no
603,no,1,8,no,no,no,no,no,yes,no,no,no,no
604,no,0,9,no,no,no,no,no,no,no,no,no,no
605,no,0,9,no,no,no,no,no,no,no,no,no,no
606,no,0,9,no,no,no,no,no,no,no,no,no,no
607,no,0,9,no,no,no,no,no,no,no,no,no,no
608,no,0,9,no,no,no,no,no,no,no,no,no,no
609,no,0,9,no,no,no,no,no,no,no,no,no,no
610,no,0,9,no,no,no,no,no,no,no,no,no,no
611,no,0,9,no,no,no,no,no,no,no,no,no,no
612,no,1,8,no,no,yes,no,no,no,no,no,no,no
613,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
614,no,0,9,no,no,no,no,no,no,no,no,no,no
615,no,0,9,no,no,no,no,no,no,no,no,no,no
616,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
617,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
618,no,0,9,no,no,no,no,no,no,no,no,no,no
619,no,1,8,no,no,yes,no,no,no,no,no,no,no
620,yes,7,2,yes,yes,no,no,yes,yes,yes,yes,yes,yes
621,no,0,9,no,no,no,no,no,no,no,no,no,no
622,no,0,9,no,no,no,no,no,no,no,no,no,no
623,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
624,no,0,9,no,no,no,no,no,no,no,no,no,no
625,no,0,9,no,no,no,no,no,no,no,no,no,no
626,no,0,9,no,no,no,no,no,no,no,no,no,no
627,no,0,9,no,no,no,no,no,no,no,no,no,no
628,no,0,9,no,no,no,no,no,no,no,no,no,no
629,no,0,9,no,no,no,no,no,no,no,no,no,no
630,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
631,no,0,9,no,no,no,no,no,no,no,no,no,no
632,no,0,9,no,no,no,no,no,no,no,no,no,no
633,no,0,9,no,no,no,no,no,no,no,no,no,no
634,no,0,9,no,no,no,no,no,no,no,no,no,no
635,no,0,9,no,no,no,no,no,no,no,no,no,no
636,no,0,9,no,no,no,no,no,no,no,no,no,no
637,no,0,9,no,no,no,no,no,no,no,no,no,no
638,no,0,9,no,no,no,no,no,no,no,no,no,no
639,no,0,9,no,no,no,no,no,no,no,no,no,no
640,no,0,9,no,no,no,no,no,no,no,no,no,no
641,no,0,9,no,no,no,no,no,no,no,no,no,no
642,no,0,9,no,no,no,no,no,no,no,no,no,no
643,no,0,9,no,no,no,no,no,no,no,no,no,no
644,no,0,9,no,no,no,no,no,no,no,no,no,no
645,no,0,9,no,no,no,no,no,no,no,no,no,no
646,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
647,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
648,no,0,9,no,no,no,no,no,no,no,no,no,no
649,no,0,9,no,no,no,no,no,no,no,no,no,no
650,no,0,9,no,no,no,no,no,no,no,no,no,no
651,no,0,9,no,no,no,no,no,no,no,no,no,no
652,no,0,9,no,no,no,no,no,no,no,no,no,no
653,no,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
654,no,1,8,no,no,no,no,no,yes,no,no,no,no
655,no,0,9,no,no,no,no,no,no,no,no,no,no
656,no,0,9,no,no,no,no,no,no,no,no,no,no
657,no,0,9,no,no,no,no,no,no,no,no,no,no
658,yes,8,1,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
659,no,0,9,no,no,no,no,no,no,no,no,no,no
660,no,1,8,no,no,no,no,no,no,yes,no,no,no
661,no,0,9,no,no,no,no,no,no,no,no,no,no
662,no,0,9,no,no,no,no,no,no,no,no,no,no
663,no,1,8,no,no,no,no,no,no,yes,no,no,no
664,no,0,9,no,no,no,no,no,no,no,no,no,no
665,no,0,9,no,no,no,no,no,no,no,no,no,no
666,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
667,no,0,9,no,no,no,no,no,no,no,no,no,no
668,no,0,9,no,no,no,no,no,no,no,no,no,no
669,no,1,8,no,no,no,no,no,yes,no,no,no,no
670,no,0,9,no,no,no,no,no,no,no,no,no,no
671,no,0,9,no,no,no,no,no,no,no,no,no,no
672,no,0,9,no,no,no,no,no,no,no,no,no,no
673,no,0,9,no,no,no,no,no,no,no,no,no,no
674,no,0,9,no,no,no,no,no,no,no,no,no,no
675,no,0,9,no,no,no,no,no,no,no,no,no,no
676,no,0,9,no,no,no,no,no,no,no,no,no,no
677,no,0,9,no,no,no,no,no,no,no,no,no,no
678,no,0,9,no,no,no,no,no,no,no,no,no,no
679,no,0,9,no,no,no,no,no,no,no,no,no,no
680,no,0,9,no,no,no,no,no,no,no,no,no,no
681,no,0,9,no,no,no,no,no,no,no,no,no,no
682,no,0,9,no,no,no,no,no,no,no,no,no,no
683,no,1,8,no,no,no,no,no,no,no,yes,no,no
684,no,0,9,no,no,no,no,no,no,no,no,no,no
685,no,0,9,no,no,no,no,no,no,no,no,no,no
686,no,0,9,no,no,no,no,no,no,no,no,no,no
687,no,1,8,no,no,no,no,no,yes,no,no,no,no
688,no,1,8,no,no,no,no,yes,no,no,no,no,no
689,no,0,9,no,no,no,no,no,no,no,no,no,no
690,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
691,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
692,no,0,9,no,no,no,no,no,no,no,no,no,no
693,no,0,9,no,no,no,no,no,no,no,no,no,no
694,no,0,9,no,no,no,no,no,no,no,no,no,no
695,no,0,9,no,no,no,no,no,no,no,no,no,no
696,no,0,9,no,no,no,no,no,no,no,no,no,no
697,no,0,9,no,no,no,no,no,no,no,no,no,no
698,yes,6,3,no,yes,yes,yes,yes,yes,no,yes,no,yes
699,no,0,9,no,no,no,no,no,no,no,no,no,no
700,no,1,8,no,yes,no,no,no,no,no,no,no,no
701,no,0,9,no,no,no,no,no,no,no,no,no,no
702,no,0,9,no,no,no,no,no,no,no,no,no,no
703,no,1,8,no,yes,no,no,no,no,no,no,no,no
704,no,0,9,no,no,no,no,no,no,no,no,no,no
705,no,0,9,no,no,no,no,no,no,no,no,no,no
706,no,0,9,no,no,no,no,no,no,no,no,no,no
707,yes,8,1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
708,no,0,9,no,no,no,no,no,no,no,no,no,no
709,no,0,9,no,no,no,no,no,no,no,no,no,no
710,no,1,8,no,no,no,no,no,yes,no,no,no,no
711,no,0,9,no,no,no,no,no,no,no,no,no,no
712,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
713,no,0,9,no,no,no,no,no,no,no,no,no,no
714,no,0,9,no,no,no,no,no,no,no,no,no,no
715,no,0,9,no,no,no,no,no,no,no,no,no,no
716,no,0,9,no,no,no,no,no,no,no,no,no,no
717,no,0,9,no,no,no,no,no,no,no,no,no,no
718,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
719,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
720,no,0,9,no,no,no,no,no,no,no,no,no,no
721,no,0,9,no,no,no,no,no,no,no,no,no,no
722,no,0,9,no,no,no,no,no,no,no,no,no,no
723,no,0,9,no,no,no,no,no,no,no,no,no,no
724,no,0,9,no,no,no,no,no,no,no,no,no,no
725,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
726,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
727,no,0,9,no,no,no,no,no,no,no,no,no,no
728,no,0,9,no,no,no,no,no,no,no,no,no,no
729,no,0,9,no,no,no,no,no,no,no,no,no,no
730,no,0,9,no,no,no,no,no,no,no,no,no,no
731,no,1,8,no,no,no,no,no,no,no,yes,no,no
732,no,2,7,no,yes,no,no,yes,no,no,no,no,no
733,no,0,9,no,no,no,no,no,no,no,no,no,no
734,no,0,9,no,no,no,no,no,no,no,no,no,no
735,no,0,9,no,no,no,no,no,no,no,no,no,no
736,no,0,9,no,no,no,no,no,no,no,no,no,no
737,yes,8,1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
738,no,0,9,no,no,no,no,no,no,no,no,no,no
739,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
740,no,0,9,no,no,no,no,no,no,no,no,no,no
741,no,0,9,no,no,no,no,no,no,no,no,no,no
742,no,0,9,no,no,no,no,no,no,no,no,no,no
743,no,0,9,no,no,no,no,no,no,no,no,no,no
744,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
745,no,0,9,no,no,no,no,no,no,no,no,no,no
746,no,0,9,no,no,no,no,no,no,no,no,no,no
747,yes,8,1,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
748,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
749,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
750,no,0,9,no,no,no,no,no,no,no,no,no,no
751,no,0,9,no,no,no,no,no,no,no,no,no,no
752,no,0,9,no,no,no,no,no,no,no,no,no,no
753,no,0,9,no,no,no,no,no,no,no,no,no,no
754,no,0,9,no,no,no,no,no,no,no,no,no,no
755,no,0,9,no,no,no,no,no,no,no,no,no,no
756,no,0,9,no,no,no,no,no,no,no,no,no,no
757,no,0,9,no,no,no,no,no,no,no,no,no,no
758,no,0,9,no,no,no,no,no,no,no,no,no,no
759,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
760,no,0,9,no,no,no,no,no,no,no,no,no,no
761,no,0,9,no,no,no,no,no,no,no,no,no,no
762,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
763,no,0,9,no,no,no,no,no,no,no,no,no,no
764,no,0,9,no,no,no,no,no,no,no,no,no,no
765,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
766,no,0,9,no,no,no,no,no,no,no,no,no,no
767,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
768,no,0,9,no,no,no,no,no,no,no,no,no,no
769,no,0,9,no,no,no,no,no,no,no,no,no,no
770,no,0,9,no,no,no,no,no,no,no,no,no,no
771,no,0,9,no,no,no,no,no,no,no,no,no,no
772,no,0,9,no,no,no,no,no,no,no,no,no,no
773,no,0,9,no,no,no,no,no,no,no,no,no,no
774,no,0,9,no,no,no,no,no,no,no,no,no,no
775,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
776,no,0,9,no,no,no,no,no,no,no,no,no,no
777,no,0,9,no,no,no,no,no,no,no,no,no,no
778,no,0,9,no,no,no,no,no,no,no,no,no,no
779,no,0,9,no,no,no,no,no,no,no,no,no,no
780,no,0,9,no,no,no,no,no,no,no,no,no,no
781,no,0,9,no,no,no,no,no,no,no,no,no,no
782,no,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
783,no,0,9,no,no,no,no,no,no,no,no,no,no
784,no,0,9,no,no,no,no,no,no,no,no,no,no
785,no,0,9,no,no,no,no,no,no,no,no,no,no
786,no,0,9,no,no,no,no,no,no,no,no,no,no
787,no,0,9,no,no,no,no,no,no,no,no,no,no
788,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
789,no,0,9,no,no,no,no,no,no,no,no,no,no
790,no,0,9,no,no,no,no,no,no,no,no,no,no
791,no,0,9,no,no,no,no,no,no,no,no,no,no
792,no,0,9,no,no,no,no,no,no,no,no,no,no
793,no,1,8,no,no,no,no,yes,no,no,no,no,no
794,yes,7,2,yes,yes,no,no,yes,yes,yes,yes,yes,yes
795,no,0,9,no,no,no,no,no,no,no,no,no,no
796,no,0,9,no,no,no,no,no,no,no,no,no,no
797,no,0,9,no,no,no,no,no,no,no,no,no,no
798,no,0,9,no,no,no,no,no,no,no,no,no,no
799,no,0,9,no,no,no,no,no,no,no,no,no,no
800,no,2,7,no,yes,no,no,yes,no,no,no,no,no
801,no,2,7,yes,no,no,no,no,no,no,yes,no,no
802,yes,2,7,no,yes,yes,no,no,no,no,no,no,no
803,no,0,9,no,no,no,no,no,no,no,no,no,no
804,no,0,9,no,no,no,no,no,no,no,no,no,no
805,no,0,9,no,no,no,no,no,no,no,no,no,no
806,no,0,9,no,no,no,no,no,no,no,no,no,no
807,yes,8,1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
808,no,0,9,no,no,no,no,no,no,no,no,no,no
809,no,0,9,no,no,no,no,no,no,no,no,no,no
810,no,1,8,no,no,no,no,no,yes,no,no,no,no
811,no,0,9,no,no,no,no,no,no,no,no,no,no
812,no,0,9,no,no,no,no,no,no,no,no,no,no
813,no,1,8,no,no,no,no,no,no,yes,no,no,no
814,no,0,9,no,no,no,no,no,no,no,no,no,no
815,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
816,no,2,7,no,yes,yes,no,no,no,no,no,no,no
817,no,0,9,no,no,no,no,no,no,no,no,no,no
818,no,0,9,no,no,no,no,no,no,no,no,no,no
819,no,0,9,no,no,no,no,no,no,no,no,no,no
820,no,0,9,no,no,no,no,no,no,no,no,no,no
821,no,0,9,no,no,no,no,no,no,no,no,no,no
822,no,0,9,no,no,no,no,no,no,no,no,no,no
823,no,0,9,no,no,no,no,no,no,no,no,no,no
824,no,0,9,no,no,no,no,no,no,no,no,no,no
825,no,0,9,no,no,no,no,no,no,no,no,no,no
826,no,0,9,no,no,no,no,no,no,no,no,no,no
827,no,0,9,no,no,no,no,no,no,no,no,no,no
828,no,0,9,no,no,no,no,no,no,no,no,no,no
829,no,0,9,no,no,no,no,no,no,no,no,no,no
830,yes,7,2,yes,yes,no,no,yes,yes,yes,yes,yes,yes
831,no,1,8,no,no,no,no,no,yes,no,no,no,no
832,no,0,9,no,no,no,no,no,no,no,no,no,no
833,no,0,9,no,no,no,no,no,no,no,no,no,no
834,no,0,9,no,no,no,no,no,no,no,no,no,no
835,no,0,9,no,no,no,no,no,no,no,no,no,no
836,no,0,9,no,no,no,no,no,no,no,no,no,no
837,no,0,9,no,no,no,no,no,no,no,no,no,no
838,no,0,9,no,no,no,no,no,no,no,no,no,no
839,no,0,9,no,no,no,no,no,no,no,no,no,no
840,no,0,9,no,no,no,no,no,no,no,no,no,no
841,no,0,9,no,no,no,no,no,no,no,no,no,no
842,no,0,9,no,no,no,no,no,no,no,no,no,no
843,no,0,9,no,no,no,no,no,no,no,no,no,no
844,no,0,9,no,no,no,no,no,no,no,no,no,no
845,yes,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
846,no,0,9,no,no,no,no,no,no,no,no,no,no
847,no,1,8,no,yes,no,no,no,no,no,no,no,no
848,no,1,8,no,no,no,no,no,no,no,no,yes,no
849,yes,2,7,no,no,yes,no,no,no,no,yes,no,no
850,no,1,8,no,no,no,no,no,yes,no,no,no,no
851,no,0,9,no,no,no,no,no,no,no,no,no,no
852,no,0,9,no,no,no,no,no,no,no,no,no,no
853,yes,8,1,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
854,no,0,9,no,no,no,no,no,no,no,no,no,no
855,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
856,no,0,9,no,no,no,no,no,no,no,no,no,no
857,no,0,9,no,no,no,no,no,no,no,no,no,no
858,no,0,9,no,no,no,no,no,no,no,no,no,no
859,no,0,9,no,no,no,no,no,no,no,no,no,no
860,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
861,no,0,9,no,no,no,no,no,no,no,no,no,no
862,no,1,8,no,no,no,yes,no,no,no,no,no,no
863,no,1,8,no,no,no,no,yes,no,no,no,no,no
864,no,0,9,no,no,no,no,no,no,no,no,no,no
865,no,0,9,no,no,no,no,no,no,no,no,no,no
866,no,0,9,no,no,no,no,no,no,no,no,no,no
867,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
868,no,1,8,no,no,no,yes,no,no,no,no,no,no
869,no,0,9,no,no,no,no,no,no,no,no,no,no
870,no,0,9,no,no,no,no,no,no,no,no,no,no
871,no,0,9,no,no,no,no,no,no,no,no,no,no
872,yes,8,1,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
873,no,0,9,no,no,no,no,no,no,no,no,no,no
874,no,1,8,no,no,no,no,no,no,yes,no,no,no
875,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
876,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
877,no,0,9,no,no,no,no,no,no,no,no,no,no
878,no,0,9,no,no,no,no,no,no,no,no,no,no
879,no,1,8,no,no,no,no,no,yes,no,no,no,no
880,no,0,9,no,no,no,no,no,no,no,no,no,no
881,no,0,9,no,no,no,no,no,no,no,no,no,no
882,no,0,9,no,no,no,no,no,no,no,no,no,no
883,no,1,8,no,no,yes,no,no,no,no,no,no,no
884,no,1,8,no,yes,no,no,no,no,no,no,no,no
885,no,1,8,no,no,no,no,no,no,no,yes,no,no
886,no,0,9,no,no,no,no,no,no,no,no,no,no
887,no,7,2,yes,yes,yes,yes,yes,yes,no,no,yes,yes
888,no,0,9,no,no,no,no,no,no,no,no,no,no
889,no,0,9,no,no,no,no,no,no,no,no,no,no
890,no,0,9,no,no,no,no,no,no,no,no,no,no
891,no,0,9,no,no,no,no,no,no,no,no,no,no
892,no,0,9,no,no,no,no,no,no,no,no,no,no
893,no,0,9,no,no,no,no,no,no,no,no,no,no
894,yes,7,2,yes,yes,no,no,yes,yes,yes,yes,yes,yes
895,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
896,no,0,9,no,no,no,no,no,no,no,no,no,no
897,no,0,9,no,no,no,no,no,no,no,no,no,no
898,no,0,9,no,no,no,no,no,no,no,no,no,no
899,no,0,9,no,no,no,no,no,no,no,no,no,no
900,no,0,9,no,no,no,no,no,no,no,no,no,no
901,no,0,9,no,no,no,no,no,no,no,no,no,no
902,no,0,9,no,no,no,no,no,no,no,no,no,no
903,no,0,9,no,no,no,no,no,no,no,no,no,no
904,no,0,9,no,no,no,no,no,no,no,no,no,no
905,no,0,9,no,no,no,no,no,no,no,no,no,no
906,no,1,8,no,no,no,no,no,yes,no,no,no,no
907,no,0,9,no,no,no,no,no,no,no,no,no,no
908,no,0,9,no,no,no,no,no,no,no,no,no,no
909,no,0,9,no,no,no,no,no,no,no,no,no,no
910,no,0,9,no,no,no,no,no,no,no,no,no,no
911,no,0,9,no,no,no,no,no,no,no,no,no,no
912,no,0,9,no,no,no,no,no,no,no,no,no,no
913,no,1,8,no,no,yes,no,no,no,no,no,no,no
914,no,0,9,no,no,no,no,no,no,no,no,no,no
915,no,2,7,no,yes,no,no,yes,no,no,no,no,no
916,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
917,no,0,9,no,no,no,no,no,no,no,no,no,no
918,no,1,8,no,no,no,no,no,no,no,yes,no,no
919,no,0,9,no,no,no,no,no,no,no,no,no,no
920,no,0,9,no,no,no,no,no,no,no,no,no,no
921,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
922,no,0,9,no,no,no,no,no,no,no,no,no,no
923,no,0,9,no,no,no,no,no,no,no,no,no,no
924,no,0,9,no,no,no,no,no,no,no,no,no,no
925,no,0,9,no,no,no,no,no,no,no,no,no,no
926,no,0,9,no,no,no,no,no,no,no,no,no,no
927,yes,1,8,no,yes,no,no,no,no,no,no,no,no
928,no,0,9,no,no,no,no,no,no,no,no,no,no
929,no,0,9,no,no,no,no,no,no,no,no,no,no
930,no,0,9,no,no,no,no,no,no,no,no,no,no
931,no,0,9,no,no,no,no,no,no,no,no,no,no
