,label,yes_vote,no_vote,columba-1.4-src,jfreechart-1.0.19,jEdit-4.2,apache-ant-1.7.0,sql12,apache-jmeter-2.10,argouml,hibernate-distribution-3.3.2.GA,emf-2.4.1,code_ensemble
469,no,0,9,no,no,no,no,no,no,no,no,no,no
470,no,0,9,no,no,no,no,no,no,no,no,no,no
471,no,0,9,no,no,no,no,no,no,no,no,no,no
472,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
473,no,0,9,no,no,no,no,no,no,no,no,no,no
474,no,0,9,no,no,no,no,no,no,no,no,no,no
475,no,0,9,no,no,no,no,no,no,no,no,no,no
476,no,0,9,no,no,no,no,no,no,no,no,no,no
477,no,0,9,no,no,no,no,no,no,no,no,no,no
478,no,0,9,no,no,no,no,no,no,no,no,no,no
479,no,0,9,no,no,no,no,no,no,no,no,no,no
480,no,0,9,no,no,no,no,no,no,no,no,no,no
481,no,0,9,no,no,no,no,no,no,no,no,no,no
482,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
483,no,0,9,no,no,no,no,no,no,no,no,no,no
484,yes,2,7,no,no,yes,no,no,no,no,yes,no,no
485,no,0,9,no,no,no,no,no,no,no,no,no,no
486,no,0,9,no,no,no,no,no,no,no,no,no,no
487,no,0,9,no,no,no,no,no,no,no,no,no,no
488,no,0,9,no,no,no,no,no,no,no,no,no,no
489,no,0,9,no,no,no,no,no,no,no,no,no,no
490,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
491,no,0,9,no,no,no,no,no,no,no,no,no,no
492,no,0,9,no,no,no,no,no,no,no,no,no,no
493,no,0,9,no,no,no,no,no,no,no,no,no,no
494,no,0,9,no,no,no,no,no,no,no,no,no,no
495,no,1,8,no,no,yes,no,no,no,no,no,no,no
496,yes,4,5,yes,no,yes,yes,no,no,yes,no,no,no
497,no,0,9,no,no,no,no,no,no,no,no,no,no
498,no,0,9,no,no,no,no,no,no,no,no,no,no
499,no,0,9,no,no,no,no,no,no,no,no,no,no
500,no,0,9,no,no,no,no,no,no,no,no,no,no
501,no,0,9,no,no,no,no,no,no,no,no,no,no
502,no,0,9,no,no,no,no,no,no,no,no,no,no
503,no,5,4,yes,yes,no,no,no,yes,yes,yes,no,yes
504,yes,0,9,no,no,no,no,no,no,no,no,no,no
505,no,0,9,no,no,no,no,no,no,no,no,no,no
506,no,0,9,no,no,no,no,no,no,no,no,no,no
507,no,0,9,no,no,no,no,no,no,no,no,no,no
508,no,0,9,no,no,no,no,no,no,no,no,no,no
509,no,0,9,no,no,no,no,no,no,no,no,no,no
510,no,1,8,no,no,no,no,yes,no,no,no,no,no
511,no,0,9,no,no,no,no,no,no,no,no,no,no
512,no,0,9,no,no,no,no,no,no,no,no,no,no
513,no,0,9,no,no,no,no,no,no,no,no,no,no
514,no,0,9,no,no,no,no,no,no,no,no,no,no
515,no,0,9,no,no,no,no,no,no,no,no,no,no
516,no,1,8,no,no,no,yes,no,no,no,no,no,no
517,no,0,9,no,no,no,no,no,no,no,no,no,no
518,no,0,9,no,no,no,no,no,no,no,no,no,no
519,no,0,9,no,no,no,no,no,no,no,no,no,no
520,no,0,9,no,no,no,no,no,no,no,no,no,no
521,no,0,9,no,no,no,no,no,no,no,no,no,no
522,no,0,9,no,no,no,no,no,no,no,no,no,no
523,no,0,9,no,no,no,no,no,no,no,no,no,no
524,no,0,9,no,no,no,no,no,no,no,no,no,no
525,no,0,9,no,no,no,no,no,no,no,no,no,no
526,no,2,7,no,yes,no,no,no,no,no,yes,no,no
527,no,0,9,no,no,no,no,no,no,no,no,no,no
528,no,0,9,no,no,no,no,no,no,no,no,no,no
529,no,0,9,no,no,no,no,no,no,no,no,no,no
530,no,1,8,no,no,no,yes,no,no,no,no,no,no
531,no,0,9,no,no,no,no,no,no,no,no,no,no
532,no,1,8,no,no,no,no,no,no,yes,no,no,no
533,no,0,9,no,no,no,no,no,no,no,no,no,no
534,no,1,8,no,no,no,yes,no,no,no,no,no,no
535,no,0,9,no,no,no,no,no,no,no,no,no,no
536,no,1,8,yes,no,no,no,no,no,no,no,no,no
537,no,0,9,no,no,no,no,no,no,no,no,no,no
538,yes,7,2,no,yes,no,yes,yes,yes,yes,yes,yes,yes
539,no,0,9,no,no,no,no,no,no,no,no,no,no
540,no,2,7,no,yes,yes,no,no,no,no,no,no,no
541,no,0,9,no,no,no,no,no,no,no,no,no,no
542,no,0,9,no,no,no,no,no,no,no,no,no,no
543,no,0,9,no,no,no,no,no,no,no,no,no,no
544,no,0,9,no,no,no,no,no,no,no,no,no,no
545,no,0,9,no,no,no,no,no,no,no,no,no,no
546,no,0,9,no,no,no,no,no,no,no,no,no,no
547,no,0,9,no,no,no,no,no,no,no,no,no,no
548,no,0,9,no,no,no,no,no,no,no,no,no,no
549,no,0,9,no,no,no,no,no,no,no,no,no,no
550,no,0,9,no,no,no,no,no,no,no,no,no,no
551,no,0,9,no,no,no,no,no,no,no,no,no,no
552,no,0,9,no,no,no,no,no,no,no,no,no,no
553,no,0,9,no,no,no,no,no,no,no,no,no,no
554,no,1,8,no,no,yes,no,no,no,no,no,no,no
555,no,0,9,no,no,no,no,no,no,no,no,no,no
556,no,0,9,no,no,no,no,no,no,no,no,no,no
557,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
558,no,0,9,no,no,no,no,no,no,no,no,no,no
559,no,0,9,no,no,no,no,no,no,no,no,no,no
560,no,0,9,no,no,no,no,no,no,no,no,no,no
561,no,0,9,no,no,no,no,no,no,no,no,no,no
562,no,0,9,no,no,no,no,no,no,no,no,no,no
563,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
564,no,0,9,no,no,no,no,no,no,no,no,no,no
565,no,0,9,no,no,no,no,no,no,no,no,no,no
566,no,1,8,no,no,yes,no,no,no,no,no,no,no
567,no,0,9,no,no,no,no,no,no,no,no,no,no
568,no,0,9,no,no,no,no,no,no,no,no,no,no
569,no,1,8,no,no,yes,no,no,no,no,no,no,no
570,no,0,9,no,no,no,no,no,no,no,no,no,no
571,no,0,9,no,no,no,no,no,no,no,no,no,no
572,no,0,9,no,no,no,no,no,no,no,no,no,no
573,no,0,9,no,no,no,no,no,no,no,no,no,no
574,no,0,9,no,no,no,no,no,no,no,no,no,no
575,no,0,9,no,no,no,no,no,no,no,no,no,no
576,no,0,9,no,no,no,no,no,no,no,no,no,no
577,no,0,9,no,no,no,no,no,no,no,no,no,no
578,no,0,9,no,no,no,no,no,no,no,no,no,no
579,no,0,9,no,no,no,no,no,no,no,no,no,no
580,no,0,9,no,no,no,no,no,no,no,no,no,no
581,no,3,6,no,yes,yes,yes,no,no,no,no,no,no
582,no,0,9,no,no,no,no,no,no,no,no,no,no
583,yes,7,2,yes,yes,yes,yes,no,yes,yes,yes,no,yes
584,no,0,9,no,no,no,no,no,no,no,no,no,no
585,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
586,no,0,9,no,no,no,no,no,no,no,no,no,no
587,no,0,9,no,no,no,no,no,no,no,no,no,no
588,no,0,9,no,no,no,no,no,no,no,no,no,no
589,no,0,9,no,no,no,no,no,no,no,no,no,no
590,no,0,9,no,no,no,no,no,no,no,no,no,no
591,no,0,9,no,no,no,no,no,no,no,no,no,no
592,no,0,9,no,no,no,no,no,no,no,no,no,no
593,no,0,9,no,no,no,no,no,no,no,no,no,no
594,no,0,9,no,no,no,no,no,no,no,no,no,no
595,no,0,9,no,no,no,no,no,no,no,no,no,no
596,no,0,9,no,no,no,no,no,no,no,no,no,no
597,no,0,9,no,no,no,no,no,no,no,no,no,no
598,no,0,9,no,no,no,no,no,no,no,no,no,no
599,no,0,9,no,no,no,no,no,no,no,no,no,no
600,no,0,9,no,no,no,no,no,no,no,no,no,no
601,no,0,9,no,no,no,no,no,no,no,no,no,no
602,no,0,9,no,no,no,no,no,no,no,no,no,no
603,no,0,9,no,no,no,no,no,no,no,no,no,no
604,no,0,9,no,no,no,no,no,no,no,no,no,no
605,no,1,8,no,no,no,no,no,no,yes,no,no,no
606,no,0,9,no,no,no,no,no,no,no,no,no,no
607,no,0,9,no,no,no,no,no,no,no,no,no,no
608,no,0,9,no,no,no,no,no,no,no,no,no,no
609,no,1,8,no,no,no,no,yes,no,no,no,no,no
610,no,0,9,no,no,no,no,no,no,no,no,no,no
611,no,0,9,no,no,no,no,no,no,no,no,no,no
612,no,0,9,no,no,no,no,no,no,no,no,no,no
613,no,0,9,no,no,no,no,no,no,no,no,no,no
614,no,0,9,no,no,no,no,no,no,no,no,no,no
615,no,0,9,no,no,no,no,no,no,no,no,no,no
616,no,1,8,no,no,no,no,yes,no,no,no,no,no
617,no,0,9,no,no,no,no,no,no,no,no,no,no
618,no,0,9,no,no,no,no,no,no,no,no,no,no
619,no,0,9,no,no,no,no,no,no,no,no,no,no
620,no,0,9,no,no,no,no,no,no,no,no,no,no
621,no,0,9,no,no,no,no,no,no,no,no,no,no
622,no,2,7,no,yes,no,no,yes,no,no,no,no,no
623,no,0,9,no,no,no,no,no,no,no,no,no,no
624,no,0,9,no,no,no,no,no,no,no,no,no,no
625,no,0,9,no,no,no,no,no,no,no,no,no,no
626,no,0,9,no,no,no,no,no,no,no,no,no,no
627,no,0,9,no,no,no,no,no,no,no,no,no,no
628,no,0,9,no,no,no,no,no,no,no,no,no,no
629,no,0,9,no,no,no,no,no,no,no,no,no,no
630,no,0,9,no,no,no,no,no,no,no,no,no,no
631,no,0,9,no,no,no,no,no,no,no,no,no,no
632,no,0,9,no,no,no,no,no,no,no,no,no,no
633,no,1,8,no,no,yes,no,no,no,no,no,no,no
634,no,0,9,no,no,no,no,no,no,no,no,no,no
635,no,0,9,no,no,no,no,no,no,no,no,no,no
636,no,0,9,no,no,no,no,no,no,no,no,no,no
637,no,0,9,no,no,no,no,no,no,no,no,no,no
638,yes,7,2,yes,yes,yes,yes,no,yes,yes,yes,no,yes
639,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
640,no,0,9,no,no,no,no,no,no,no,no,no,no
641,no,0,9,no,no,no,no,no,no,no,no,no,no
642,no,0,9,no,no,no,no,no,no,no,no,no,no
643,no,0,9,no,no,no,no,no,no,no,no,no,no
644,no,0,9,no,no,no,no,no,no,no,no,no,no
645,no,0,9,no,no,no,no,no,no,no,no,no,no
646,no,0,9,no,no,no,no,no,no,no,no,no,no
647,no,0,9,no,no,no,no,no,no,no,no,no,no
648,no,0,9,no,no,no,no,no,no,no,no,no,no
649,no,0,9,no,no,no,no,no,no,no,no,no,no
650,no,0,9,no,no,no,no,no,no,no,no,no,no
651,no,0,9,no,no,no,no,no,no,no,no,no,no
652,no,1,8,no,no,yes,no,no,no,no,no,no,no
653,no,0,9,no,no,no,no,no,no,no,no,no,no
654,no,0,9,no,no,no,no,no,no,no,no,no,no
655,no,0,9,no,no,no,no,no,no,no,no,no,no
656,no,0,9,no,no,no,no,no,no,no,no,no,no
657,no,0,9,no,no,no,no,no,no,no,no,no,no
658,no,0,9,no,no,no,no,no,no,no,no,no,no
659,no,0,9,no,no,no,no,no,no,no,no,no,no
660,no,0,9,no,no,no,no,no,no,no,no,no,no
661,no,0,9,no,no,no,no,no,no,no,no,no,no
662,no,0,9,no,no,no,no,no,no,no,no,no,no
663,no,0,9,no,no,no,no,no,no,no,no,no,no
664,no,1,8,no,no,yes,no,no,no,no,no,no,no
665,no,0,9,no,no,no,no,no,no,no,no,no,no
666,no,0,9,no,no,no,no,no,no,no,no,no,no
667,no,0,9,no,no,no,no,no,no,no,no,no,no
668,no,1,8,no,no,no,no,no,no,yes,no,no,no
669,no,0,9,no,no,no,no,no,no,no,no,no,no
670,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
671,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
672,no,0,9,no,no,no,no,no,no,no,no,no,no
673,no,0,9,no,no,no,no,no,no,no,no,no,no
674,yes,8,1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
675,no,0,9,no,no,no,no,no,no,no,no,no,no
676,no,0,9,no,no,no,no,no,no,no,no,no,no
677,no,0,9,no,no,no,no,no,no,no,no,no,no
678,no,0,9,no,no,no,no,no,no,no,no,no,no
679,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
680,no,0,9,no,no,no,no,no,no,no,no,no,no
681,no,0,9,no,no,no,no,no,no,no,no,no,no
682,no,0,9,no,no,no,no,no,no,no,no,no,no
683,no,0,9,no,no,no,no,no,no,no,no,no,no
684,no,0,9,no,no,no,no,no,no,no,no,no,no
685,no,0,9,no,no,no,no,no,no,no,no,no,no
686,no,0,9,no,no,no,no,no,no,no,no,no,no
687,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
688,no,0,9,no,no,no,no,no,no,no,no,no,no
689,no,0,9,no,no,no,no,no,no,no,no,no,no
690,no,0,9,no,no,no,no,no,no,no,no,no,no
691,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
692,no,0,9,no,no,no,no,no,no,no,no,no,no
693,no,0,9,no,no,no,no,no,no,no,no,no,no
694,no,0,9,no,no,no,no,no,no,no,no,no,no
695,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
696,no,0,9,no,no,no,no,no,no,no,no,no,no
697,no,0,9,no,no,no,no,no,no,no,no,no,no
698,no,1,8,no,no,no,no,no,yes,no,no,no,no
699,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
700,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
701,no,1,8,no,yes,no,no,no,no,no,no,no,no
702,yes,0,9,no,no,no,no,no,no,no,no,no,no
703,no,0,9,no,no,no,no,no,no,no,no,no,no
704,no,0,9,no,no,no,no,no,no,no,no,no,no
705,no,0,9,no,no,no,no,no,no,no,no,no,no
706,no,0,9,no,no,no,no,no,no,no,no,no,no
707,no,0,9,no,no,no,no,no,no,no,no,no,no
708,no,0,9,no,no,no,no,no,no,no,no,no,no
709,no,0,9,no,no,no,no,no,no,no,no,no,no
710,no,0,9,no,no,no,no,no,no,no,no,no,no
711,no,0,9,no,no,no,no,no,no,no,no,no,no
712,no,0,9,no,no,no,no,no,no,no,no,no,no
713,no,0,9,no,no,no,no,no,no,no,no,no,no
714,no,1,8,no,no,no,no,no,no,no,yes,no,no
715,no,1,8,no,no,no,no,no,no,yes,no,no,no
716,no,0,9,no,no,no,no,no,no,no,no,no,no
717,no,1,8,no,no,yes,no,no,no,no,no,no,no
718,yes,2,7,no,no,yes,no,no,no,no,yes,no,no
719,no,0,9,no,no,no,no,no,no,no,no,no,no
720,no,0,9,no,no,no,no,no,no,no,no,no,no
721,no,0,9,no,no,no,no,no,no,no,no,no,no
722,no,1,8,no,no,no,no,no,no,yes,no,no,no
723,no,0,9,no,no,no,no,no,no,no,no,no,no
724,no,5,4,yes,no,no,yes,no,yes,yes,yes,no,yes
725,no,1,8,no,no,yes,no,no,no,no,no,no,no
726,no,0,9,no,no,no,no,no,no,no,no,no,no
727,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
728,no,1,8,no,no,yes,no,no,no,no,no,no,no
729,no,0,9,no,no,no,no,no,no,no,no,no,no
730,no,0,9,no,no,no,no,no,no,no,no,no,no
731,no,0,9,no,no,no,no,no,no,no,no,no,no
732,no,0,9,no,no,no,no,no,no,no,no,no,no
733,no,0,9,no,no,no,no,no,no,no,no,no,no
734,no,0,9,no,no,no,no,no,no,no,no,no,no
735,no,0,9,no,no,no,no,no,no,no,no,no,no
736,no,0,9,no,no,no,no,no,no,no,no,no,no
737,no,1,8,no,no,yes,no,no,no,no,no,no,no
738,no,0,9,no,no,no,no,no,no,no,no,no,no
739,no,0,9,no,no,no,no,no,no,no,no,no,no
740,no,0,9,no,no,no,no,no,no,no,no,no,no
741,no,0,9,no,no,no,no,no,no,no,no,no,no
742,no,0,9,no,no,no,no,no,no,no,no,no,no
743,no,3,6,no,no,yes,no,no,no,yes,yes,no,no
744,no,0,9,no,no,no,no,no,no,no,no,no,no
745,no,0,9,no,no,no,no,no,no,no,no,no,no
746,no,0,9,no,no,no,no,no,no,no,no,no,no
747,no,0,9,no,no,no,no,no,no,no,no,no,no
748,no,0,9,no,no,no,no,no,no,no,no,no,no
749,no,0,9,no,no,no,no,no,no,no,no,no,no
750,no,0,9,no,no,no,no,no,no,no,no,no,no
751,no,0,9,no,no,no,no,no,no,no,no,no,no
752,no,0,9,no,no,no,no,no,no,no,no,no,no
753,no,0,9,no,no,no,no,no,no,no,no,no,no
754,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
755,no,0,9,no,no,no,no,no,no,no,no,no,no
756,no,0,9,no,no,no,no,no,no,no,no,no,no
757,no,0,9,no,no,no,no,no,no,no,no,no,no
758,no,2,7,no,no,yes,yes,no,no,no,no,no,no
759,no,0,9,no,no,no,no,no,no,no,no,no,no
760,no,0,9,no,no,no,no,no,no,no,no,no,no
761,no,0,9,no,no,no,no,no,no,no,no,no,no
762,no,0,9,no,no,no,no,no,no,no,no,no,no
763,no,0,9,no,no,no,no,no,no,no,no,no,no
764,yes,7,2,yes,no,no,yes,yes,yes,yes,yes,yes,yes
765,no,1,8,no,no,yes,no,no,no,no,no,no,no
766,no,0,9,no,no,no,no,no,no,no,no,no,no
767,no,0,9,no,no,no,no,no,no,no,no,no,no
768,no,0,9,no,no,no,no,no,no,no,no,no,no
769,yes,8,1,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
770,no,0,9,no,no,no,no,no,no,no,no,no,no
771,no,0,9,no,no,no,no,no,no,no,no,no,no
772,no,1,8,no,no,no,no,no,no,yes,no,no,no
773,no,0,9,no,no,no,no,no,no,no,no,no,no
774,no,0,9,no,no,no,no,no,no,no,no,no,no
775,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
776,no,0,9,no,no,no,no,no,no,no,no,no,no
777,no,3,6,no,yes,yes,yes,no,no,no,no,no,no
778,yes,8,1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
779,no,0,9,no,no,no,no,no,no,no,no,no,no
780,no,0,9,no,no,no,no,no,no,no,no,no,no
781,no,0,9,no,no,no,no,no,no,no,no,no,no
782,no,0,9,no,no,no,no,no,no,no,no,no,no
783,no,0,9,no,no,no,no,no,no,no,no,no,no
784,no,0,9,no,no,no,no,no,no,no,no,no,no
785,no,0,9,no,no,no,no,no,no,no,no,no,no
786,no,0,9,no,no,no,no,no,no,no,no,no,no
787,no,0,9,no,no,no,no,no,no,no,no,no,no
788,no,0,9,no,no,no,no,no,no,no,no,no,no
789,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
790,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
791,no,0,9,no,no,no,no,no,no,no,no,no,no
792,no,0,9,no,no,no,no,no,no,no,no,no,no
793,no,0,9,no,no,no,no,no,no,no,no,no,no
794,no,0,9,no,no,no,no,no,no,no,no,no,no
795,no,1,8,no,no,no,no,no,no,no,yes,no,no
796,no,0,9,no,no,no,no,no,no,no,no,no,no
797,no,0,9,no,no,no,no,no,no,no,no,no,no
798,no,0,9,no,no,no,no,no,no,no,no,no,no
799,no,0,9,no,no,no,no,no,no,no,no,no,no
800,no,0,9,no,no,no,no,no,no,no,no,no,no
801,no,0,9,no,no,no,no,no,no,no,no,no,no
802,no,0,9,no,no,no,no,no,no,no,no,no,no
803,no,0,9,no,no,no,no,no,no,no,no,no,no
804,no,0,9,no,no,no,no,no,no,no,no,no,no
805,no,0,9,no,no,no,no,no,no,no,no,no,no
806,no,0,9,no,no,no,no,no,no,no,no,no,no
807,no,0,9,no,no,no,no,no,no,no,no,no,no
808,no,0,9,no,no,no,no,no,no,no,no,no,no
809,no,0,9,no,no,no,no,no,no,no,no,no,no
810,no,0,9,no,no,no,no,no,no,no,no,no,no
811,no,0,9,no,no,no,no,no,no,no,no,no,no
812,no,0,9,no,no,no,no,no,no,no,no,no,no
813,no,0,9,no,no,no,no,no,no,no,no,no,no
814,no,0,9,no,no,no,no,no,no,no,no,no,no
815,no,0,9,no,no,no,no,no,no,no,no,no,no
816,no,0,9,no,no,no,no,no,no,no,no,no,no
817,no,0,9,no,no,no,no,no,no,no,no,no,no
818,no,1,8,no,no,no,no,yes,no,no,no,no,no
819,no,0,9,no,no,no,no,no,no,no,no,no,no
820,no,0,9,no,no,no,no,no,no,no,no,no,no
821,no,0,9,no,no,no,no,no,no,no,no,no,no
822,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
823,no,0,9,no,no,no,no,no,no,no,no,no,no
824,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
825,no,0,9,no,no,no,no,no,no,no,no,no,no
826,no,0,9,no,no,no,no,no,no,no,no,no,no
827,no,1,8,no,no,no,no,no,no,no,yes,no,no
828,no,0,9,no,no,no,no,no,no,no,no,no,no
829,no,0,9,no,no,no,no,no,no,no,no,no,no
830,no,0,9,no,no,no,no,no,no,no,no,no,no
831,yes,7,2,yes,yes,no,no,yes,yes,yes,yes,yes,yes
832,no,0,9,no,no,no,no,no,no,no,no,no,no
833,no,0,9,no,no,no,no,no,no,no,no,no,no
834,no,0,9,no,no,no,no,no,no,no,no,no,no
835,no,0,9,no,no,no,no,no,no,no,no,no,no
836,no,0,9,no,no,no,no,no,no,no,no,no,no
837,no,0,9,no,no,no,no,no,no,no,no,no,no
838,no,0,9,no,no,no,no,no,no,no,no,no,no
839,no,0,9,no,no,no,no,no,no,no,no,no,no
840,no,0,9,no,no,no,no,no,no,no,no,no,no
841,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
842,no,0,9,no,no,no,no,no,no,no,no,no,no
843,no,0,9,no,no,no,no,no,no,no,no,no,no
844,no,0,9,no,no,no,no,no,no,no,no,no,no
845,no,0,9,no,no,no,no,no,no,no,no,no,no
846,no,0,9,no,no,no,no,no,no,no,no,no,no
847,no,1,8,no,no,yes,no,no,no,no,no,no,no
848,no,0,9,no,no,no,no,no,no,no,no,no,no
849,no,0,9,no,no,no,no,no,no,no,no,no,no
850,no,1,8,no,no,no,no,no,no,no,yes,no,no
851,no,0,9,no,no,no,no,no,no,no,no,no,no
852,no,0,9,no,no,no,no,no,no,no,no,no,no
853,no,0,9,no,no,no,no,no,no,no,no,no,no
854,yes,7,2,yes,yes,yes,yes,no,yes,yes,yes,no,yes
855,no,0,9,no,no,no,no,no,no,no,no,no,no
856,no,1,8,no,no,yes,no,no,no,no,no,no,no
857,no,0,9,no,no,no,no,no,no,no,no,no,no
858,no,0,9,no,no,no,no,no,no,no,no,no,no
859,no,0,9,no,no,no,no,no,no,no,no,no,no
860,no,1,8,no,no,no,yes,no,no,no,no,no,no
861,no,0,9,no,no,no,no,no,no,no,no,no,no
862,no,0,9,no,no,no,no,no,no,no,no,no,no
863,no,3,6,yes,no,no,yes,no,no,yes,no,no,no
864,no,0,9,no,no,no,no,no,no,no,no,no,no
865,no,0,9,no,no,no,no,no,no,no,no,no,no
866,no,1,8,no,no,no,no,yes,no,no,no,no,no
867,no,0,9,no,no,no,no,no,no,no,no,no,no
868,no,0,9,no,no,no,no,no,no,no,no,no,no
869,no,1,8,no,no,no,yes,no,no,no,no,no,no
870,no,0,9,no,no,no,no,no,no,no,no,no,no
871,no,0,9,no,no,no,no,no,no,no,no,no,no
872,no,0,9,no,no,no,no,no,no,no,no,no,no
873,no,0,9,no,no,no,no,no,no,no,no,no,no
874,no,0,9,no,no,no,no,no,no,no,no,no,no
875,no,0,9,no,no,no,no,no,no,no,no,no,no
876,no,0,9,no,no,no,no,no,no,no,no,no,no
877,no,0,9,no,no,no,no,no,no,no,no,no,no
878,no,1,8,no,no,yes,no,no,no,no,no,no,no
879,no,0,9,no,no,no,no,no,no,no,no,no,no
880,no,0,9,no,no,no,no,no,no,no,no,no,no
881,yes,7,2,yes,yes,yes,yes,no,yes,yes,yes,no,yes
882,no,0,9,no,no,no,no,no,no,no,no,no,no
883,no,0,9,no,no,no,no,no,no,no,no,no,no
884,no,0,9,no,no,no,no,no,no,no,no,no,no
885,no,0,9,no,no,no,no,no,no,no,no,no,no
886,no,0,9,no,no,no,no,no,no,no,no,no,no
887,no,0,9,no,no,no,no,no,no,no,no,no,no
888,yes,7,2,yes,yes,yes,yes,yes,no,no,yes,yes,yes
889,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
890,yes,7,2,yes,yes,yes,no,yes,yes,no,yes,yes,yes
891,no,0,9,no,no,no,no,no,no,no,no,no,no
892,no,0,9,no,no,no,no,no,no,no,no,no,no
893,no,1,8,no,no,no,no,no,no,yes,no,no,no
894,no,0,9,no,no,no,no,no,no,no,no,no,no
895,no,1,8,no,yes,no,no,no,no,no,no,no,no
896,no,0,9,no,no,no,no,no,no,no,no,no,no
897,no,0,9,no,no,no,no,no,no,no,no,no,no
898,no,0,9,no,no,no,no,no,no,no,no,no,no
899,no,0,9,no,no,no,no,no,no,no,no,no,no
900,no,0,9,no,no,no,no,no,no,no,no,no,no
901,no,2,7,no,yes,yes,no,no,no,no,no,no,no
902,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
903,no,0,9,no,no,no,no,no,no,no,no,no,no
904,no,0,9,no,no,no,no,no,no,no,no,no,no
905,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
906,no,0,9,no,no,no,no,no,no,no,no,no,no
907,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
908,no,0,9,no,no,no,no,no,no,no,no,no,no
909,no,0,9,no,no,no,no,no,no,no,no,no,no
910,no,0,9,no,no,no,no,no,no,no,no,no,no
911,no,0,9,no,no,no,no,no,no,no,no,no,no
912,yes,8,1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
913,no,0,9,no,no,no,no,no,no,no,no,no,no
914,no,0,9,no,no,no,no,no,no,no,no,no,no
915,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
916,no,0,9,no,no,no,no,no,no,no,no,no,no
917,no,0,9,no,no,no,no,no,no,no,no,no,no
918,yes,7,2,yes,yes,yes,yes,no,yes,yes,yes,no,yes
919,no,0,9,no,no,no,no,no,no,no,no,no,no
920,no,0,9,no,no,no,no,no,no,no,no,no,no
921,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
922,no,0,9,no,no,no,no,no,no,no,no,no,no
923,no,0,9,no,no,no,no,no,no,no,no,no,no
924,no,0,9,no,no,no,no,no,no,no,no,no,no
925,no,0,9,no,no,no,no,no,no,no,no,no,no
926,no,0,9,no,no,no,no,no,no,no,no,no,no
927,no,0,9,no,no,no,no,no,no,no,no,no,no
928,no,0,9,no,no,no,no,no,no,no,no,no,no
929,no,0,9,no,no,no,no,no,no,no,no,no,no
930,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
931,no,0,9,no,no,no,no,no,no,no,no,no,no
932,no,0,9,no,no,no,no,no,no,no,no,no,no
933,no,0,9,no,no,no,no,no,no,no,no,no,no
934,no,0,9,no,no,no,no,no,no,no,no,no,no
935,no,0,9,no,no,no,no,no,no,no,no,no,no
936,no,0,9,no,no,no,no,no,no,no,no,no,no
937,no,0,9,no,no,no,no,no,no,no,no,no,no
938,no,0,9,no,no,no,no,no,no,no,no,no,no
939,no,1,8,no,no,no,no,yes,no,no,no,no,no
940,no,0,9,no,no,no,no,no,no,no,no,no,no
941,no,0,9,no,no,no,no,no,no,no,no,no,no
942,no,0,9,no,no,no,no,no,no,no,no,no,no
943,no,0,9,no,no,no,no,no,no,no,no,no,no
944,no,0,9,no,no,no,no,no,no,no,no,no,no
945,no,0,9,no,no,no,no,no,no,no,no,no,no
946,no,0,9,no,no,no,no,no,no,no,no,no,no
